Product ID,Category ,Sub-Category
PROD000741,Sessional Fruits & Vegetables,Tomatoes
PROD000742,Electric Appliances,Washing Machines
PROD000743,Dairy Products,Butter
PROD000744,Fast Food,Pizzas
PROD000745,Electric Appliances,Washing Machines
PROD000746,Fast Food,Sandwiches
PROD000747,Fast Food,Fries
PROD000748,Dairy Products,Butter
PROD000749,Furniture,Chairs
PROD000750,Sessional Fruits & Vegetables,Carrots
PROD000751,Household Items,Detergents
PROD000752,Sessional Fruits & Vegetables,Apples
PROD000753,Sessional Fruits & Vegetables,Carrots
PROD000754,Electric Appliances,Fans
PROD000755,Dairy Products,Milk
PROD000756,Household Items,Buckets
PROD000757,Sessional Fruits & Vegetables,Carrots
PROD000758,Fast Food,Burgers
PROD000759,Furniture,Beds
PROD000760,Dairy Products,Yogurt
PROD000761,Electric Appliances,Washing Machines
PROD000762,Fast Food,Sandwiches
PROD000763,Fast Food,Sandwiches
PROD000764,Household Items,Detergents
PROD000765,Sessional Fruits & Vegetables,Mangoes
PROD000766,Electric Appliances,Refrigerators
PROD000767,Furniture,Chairs
PROD000768,Electric Appliances,Microwaves
PROD000769,Household Items,Utensils
PROD000770,Household Items,Mops
PROD000771,Electric Appliances,Refrigerators
PROD000772,Sessional Fruits & Vegetables,Carrots
PROD000773,Furniture,Tables
PROD000774,Sessional Fruits & Vegetables,Apples
PROD000775,Sessional Fruits & Vegetables,Apples
PROD000776,Electric Appliances,Refrigerators
PROD000777,Electric Appliances,Washing Machines
PROD000778,Household Items,Buckets
PROD000779,Household Items,Mops
PROD000780,Sessional Fruits & Vegetables,Tomatoes
PROD000781,Electric Appliances,Microwaves
PROD000782,Furniture,Beds
PROD000783,Fast Food,Fries
PROD000784,Fast Food,Pizzas
PROD000785,Furniture,Beds
PROD000786,Household Items,Detergents
PROD000787,Electric Appliances,Refrigerators
PROD000788,Electric Appliances,Washing Machines
PROD000789,Household Items,Mops
PROD000790,Furniture,Tables
PROD000791,Household Items,Buckets
PROD000792,Furniture,Beds
PROD000793,Electric Appliances,Refrigerators
PROD000794,Dairy Products,Yogurt
PROD000795,Household Items,Detergents
PROD000796,Electric Appliances,Refrigerators
PROD000797,Fast Food,Sandwiches
PROD000798,Electric Appliances,Fans
PROD000799,Furniture,Tables
PROD000800,Dairy Products,Cheese
PROD000801,Fast Food,Fries
PROD000802,Dairy Products,Milk
PROD000803,Furniture,Sofas
PROD000804,Fast Food,Fries
PROD000805,Household Items,Mops
PROD000806,Sessional Fruits & Vegetables,Carrots
PROD000807,Furniture,Sofas
PROD000808,Furniture,Sofas
PROD000809,Furniture,Tables
PROD000810,Household Items,Utensils
PROD000811,Household Items,Mops
PROD000812,Fast Food,Burgers
PROD000813,Dairy Products,Yogurt
PROD000814,Household Items,Buckets
PROD000815,Dairy Products,Milk
PROD000816,Electric Appliances,Washing Machines
PROD000817,Fast Food,Pizzas
PROD000818,Household Items,Utensils
PROD000819,Fast Food,Fries
PROD000820,Fast Food,Fries
PROD000821,Household Items,Detergents
PROD000822,Dairy Products,Yogurt
PROD000823,Household Items,Utensils
PROD000824,Electric Appliances,Microwaves
PROD000825,Sessional Fruits & Vegetables,Apples
PROD000826,Fast Food,Fries
PROD000827,Dairy Products,Butter
PROD000828,Furniture,Beds
PROD000829,Household Items,Buckets
PROD000830,Electric Appliances,Fans
PROD000831,Household Items,Buckets
PROD000832,Electric Appliances,Washing Machines
PROD000833,Dairy Products,Milk
PROD000834,Electric Appliances,Microwaves
PROD000835,Electric Appliances,Microwaves
PROD000836,Household Items,Buckets
PROD000837,Dairy Products,Cheese
PROD000838,Sessional Fruits & Vegetables,Mangoes
PROD000839,Household Items,Buckets
PROD000840,Household Items,Mops
PROD000841,Sessional Fruits & Vegetables,Carrots
PROD000842,Dairy Products,Milk
PROD000843,Sessional Fruits & Vegetables,Mangoes
PROD000844,Furniture,Tables
PROD000845,Sessional Fruits & Vegetables,Tomatoes
PROD000846,Electric Appliances,Washing Machines
PROD000847,Fast Food,Burgers
PROD000848,Furniture,Sofas
PROD000849,Electric Appliances,Fans
PROD000850,Electric Appliances,Fans
PROD000851,Electric Appliances,Washing Machines
PROD000852,Dairy Products,Yogurt
PROD000853,Fast Food,Fries
PROD000854,Electric Appliances,Fans
PROD000855,Electric Appliances,Microwaves
PROD000856,Sessional Fruits & Vegetables,Carrots
PROD000857,Fast Food,Sandwiches
PROD000858,Household Items,Detergents
PROD000859,Dairy Products,Milk
PROD000860,Sessional Fruits & Vegetables,Tomatoes
PROD000861,Household Items,Mops
PROD000862,Fast Food,Pizzas
PROD000863,Sessional Fruits & Vegetables,Mangoes
PROD000864,Sessional Fruits & Vegetables,Mangoes
PROD000865,Electric Appliances,Washing Machines
PROD000866,Furniture,Beds
PROD000867,Sessional Fruits & Vegetables,Mangoes
PROD000868,Fast Food,Sandwiches
PROD000869,Electric Appliances,Microwaves
PROD000870,Dairy Products,Butter
PROD000871,Furniture,Tables
PROD000872,Electric Appliances,Fans
PROD000873,Sessional Fruits & Vegetables,Carrots
PROD000874,Electric Appliances,Washing Machines
PROD000875,Electric Appliances,Washing Machines
PROD000876,Household Items,Utensils
PROD000877,Sessional Fruits & Vegetables,Mangoes
PROD000878,Dairy Products,Butter
PROD000879,Furniture,Tables
PROD000880,Dairy Products,Cheese
PROD000881,Fast Food,Sandwiches
PROD000882,Fast Food,Burgers
PROD000883,Fast Food,Sandwiches
PROD000884,Fast Food,Burgers
PROD000885,Sessional Fruits & Vegetables,Tomatoes
PROD000886,Household Items,Utensils
PROD000887,Dairy Products,Cheese
PROD000888,Fast Food,Pizzas
PROD000889,Electric Appliances,Washing Machines
PROD000890,Household Items,Buckets
PROD000891,Furniture,Sofas
PROD000892,Household Items,Mops
PROD000893,Dairy Products,Yogurt
PROD000894,Electric Appliances,Microwaves
PROD000895,Household Items,Utensils
PROD000896,Furniture,Sofas
PROD000897,Household Items,Mops
PROD000898,Fast Food,Pizzas
PROD000899,Electric Appliances,Refrigerators
PROD000900,Household Items,Buckets
PROD000901,Fast Food,Burgers
PROD000902,Sessional Fruits & Vegetables,Apples
PROD000903,Sessional Fruits & Vegetables,Mangoes
PROD000904,Dairy Products,Butter
PROD000905,Household Items,Utensils
PROD000906,Furniture,Beds
PROD000907,Fast Food,Fries
PROD000908,Fast Food,Burgers
PROD000909,Fast Food,Fries
PROD000910,Electric Appliances,Washing Machines
PROD000911,Electric Appliances,Refrigerators
PROD000912,Fast Food,Sandwiches
PROD000913,Dairy Products,Yogurt
PROD000914,Dairy Products,Butter
PROD000915,Household Items,Utensils
PROD000916,Fast Food,Pizzas
PROD000917,Dairy Products,Milk
PROD000918,Household Items,Detergents
PROD000919,Furniture,Chairs
PROD000920,Electric Appliances,Washing Machines
PROD000921,Furniture,Tables
PROD000922,Sessional Fruits & Vegetables,Apples
PROD000923,Sessional Fruits & Vegetables,Carrots
PROD000924,Dairy Products,Milk
PROD000925,Fast Food,Pizzas
PROD000926,Dairy Products,Milk
PROD000927,Fast Food,Fries
PROD000928,Dairy Products,Butter
PROD000929,Fast Food,Burgers
PROD000930,Furniture,Chairs
PROD000931,Dairy Products,Milk
PROD000932,Fast Food,Sandwiches
PROD000933,Household Items,Utensils
PROD000934,Household Items,Mops
PROD000935,Sessional Fruits & Vegetables,Tomatoes
PROD000936,Electric Appliances,Washing Machines
PROD000937,Fast Food,Fries
PROD000938,Household Items,Mops
PROD000939,Sessional Fruits & Vegetables,Apples
PROD000940,Dairy Products,Cheese
PROD000941,Electric Appliances,Refrigerators
PROD000942,Dairy Products,Yogurt
PROD000943,Furniture,Chairs
PROD000944,Electric Appliances,Microwaves
PROD000945,Fast Food,Fries
PROD000946,Electric Appliances,Fans
PROD000947,Household Items,Mops
PROD000948,Furniture,Sofas
PROD000949,Electric Appliances,Fans
PROD000950,Sessional Fruits & Vegetables,Tomatoes
PROD000951,Sessional Fruits & Vegetables,Apples
PROD000952,Electric Appliances,Refrigerators
PROD000953,Sessional Fruits & Vegetables,Apples
PROD000954,Fast Food,Burgers
PROD000955,Electric Appliances,Washing Machines
PROD000956,Sessional Fruits & Vegetables,Tomatoes
PROD000957,Fast Food,Pizzas
PROD000958,Sessional Fruits & Vegetables,Mangoes
PROD000959,Sessional Fruits & Vegetables,Mangoes
PROD000960,Sessional Fruits & Vegetables,Tomatoes
PROD000961,Electric Appliances,Microwaves
PROD000962,Electric Appliances,Washing Machines
PROD000963,Furniture,Tables
PROD000964,Dairy Products,Milk
PROD000965,Furniture,Beds
PROD000966,Fast Food,Sandwiches
PROD000967,Sessional Fruits & Vegetables,Carrots
PROD000968,Dairy Products,Milk
PROD000969,Furniture,Beds
PROD000970,Sessional Fruits & Vegetables,Tomatoes
PROD000971,Electric Appliances,Refrigerators
PROD000972,Furniture,Tables
PROD000973,Furniture,Tables
PROD000974,Dairy Products,Milk
PROD000975,Fast Food,Sandwiches
PROD000976,Furniture,Sofas
PROD000977,Household Items,Detergents
PROD000978,Electric Appliances,Refrigerators
PROD000979,Sessional Fruits & Vegetables,Mangoes
PROD000980,Furniture,Tables
PROD000981,Dairy Products,Butter
PROD000982,Furniture,Tables
PROD000983,Fast Food,Pizzas
PROD000984,Sessional Fruits & Vegetables,Apples
PROD000985,Fast Food,Sandwiches
PROD000986,Electric Appliances,Washing Machines
PROD000987,Dairy Products,Milk
PROD000988,Furniture,Sofas
PROD000989,Fast Food,Sandwiches
PROD000990,Sessional Fruits & Vegetables,Apples
PROD000991,Fast Food,Pizzas
PROD000992,Furniture,Tables
PROD000993,Fast Food,Pizzas
PROD000994,Dairy Products,Yogurt
PROD000995,Electric Appliances,Fans
PROD000996,Household Items,Detergents
PROD000997,Electric Appliances,Washing Machines
PROD000998,Furniture,Beds
PROD000999,Electric Appliances,Fans
PROD001000,Dairy Products,Butter
PROD001001,Sessional Fruits & Vegetables,Apples
PROD001002,Sessional Fruits & Vegetables,Carrots
PROD001003,Sessional Fruits & Vegetables,Tomatoes
PROD001004,Dairy Products,Milk
PROD001005,Furniture,Sofas
PROD001006,Household Items,Detergents
PROD001007,Sessional Fruits & Vegetables,Carrots
PROD001008,Fast Food,Burgers
PROD001009,Household Items,Buckets
PROD001010,Sessional Fruits & Vegetables,Mangoes
PROD001011,Dairy Products,Butter
PROD001012,Dairy Products,Yogurt
PROD001013,Sessional Fruits & Vegetables,Mangoes
PROD001014,Household Items,Utensils
PROD001015,Furniture,Tables
PROD001016,Electric Appliances,Refrigerators
PROD001017,Fast Food,Fries
PROD001018,Sessional Fruits & Vegetables,Tomatoes
PROD001019,Household Items,Utensils
PROD001020,Dairy Products,Milk
PROD001021,Electric Appliances,Microwaves
PROD001022,Sessional Fruits & Vegetables,Tomatoes
PROD001023,Sessional Fruits & Vegetables,Carrots
PROD001024,Furniture,Beds
PROD001025,Household Items,Buckets
PROD001026,Electric Appliances,Washing Machines
PROD001027,Sessional Fruits & Vegetables,Carrots
PROD001028,Dairy Products,Butter
PROD001029,Fast Food,Burgers
PROD001030,Household Items,Detergents
PROD001031,Dairy Products,Cheese
PROD001032,Furniture,Chairs
PROD001033,Electric Appliances,Fans
PROD001034,Dairy Products,Yogurt
PROD001035,Dairy Products,Milk
PROD001036,Dairy Products,Cheese
PROD001037,Fast Food,Fries
PROD001038,Fast Food,Burgers
PROD001039,Electric Appliances,Microwaves
PROD001040,Fast Food,Pizzas
PROD001041,Household Items,Utensils
PROD001042,Household Items,Detergents
PROD001043,Sessional Fruits & Vegetables,Apples
PROD001044,Fast Food,Sandwiches
PROD001045,Household Items,Utensils
PROD001046,Furniture,Tables
PROD001047,Fast Food,Burgers
PROD001048,Electric Appliances,Washing Machines
PROD001049,Electric Appliances,Microwaves
PROD001050,Fast Food,Sandwiches
PROD001051,Furniture,Sofas
PROD001052,Sessional Fruits & Vegetables,Tomatoes
PROD001053,Electric Appliances,Fans
PROD001054,Dairy Products,Yogurt
PROD001055,Household Items,Buckets
PROD001056,Furniture,Sofas
PROD001057,Dairy Products,Yogurt
PROD001058,Electric Appliances,Microwaves
PROD001059,Furniture,Tables
PROD001060,Furniture,Tables
PROD001061,Sessional Fruits & Vegetables,Tomatoes
PROD001062,Dairy Products,Yogurt
PROD001063,Electric Appliances,Washing Machines
PROD001064,Fast Food,Pizzas
PROD001065,Sessional Fruits & Vegetables,Mangoes
PROD001066,Electric Appliances,Refrigerators
PROD001067,Furniture,Tables
PROD001068,Electric Appliances,Washing Machines
PROD001069,Dairy Products,Yogurt
PROD001070,Dairy Products,Milk
PROD001071,Household Items,Mops
PROD001072,Household Items,Buckets
PROD001073,Household Items,Detergents
PROD001074,Furniture,Chairs
PROD001075,Dairy Products,Butter
PROD001076,Electric Appliances,Microwaves
PROD001077,Furniture,Chairs
PROD001078,Electric Appliances,Microwaves
PROD001079,Sessional Fruits & Vegetables,Mangoes
PROD001080,Household Items,Mops
PROD001081,Sessional Fruits & Vegetables,Tomatoes
PROD001082,Furniture,Chairs
PROD001083,Fast Food,Fries
PROD001084,Dairy Products,Butter
PROD001085,Electric Appliances,Washing Machines
PROD001086,Electric Appliances,Microwaves
PROD001087,Furniture,Sofas
PROD001088,Furniture,Sofas
PROD001089,Furniture,Beds
PROD001090,Furniture,Sofas
PROD001091,Sessional Fruits & Vegetables,Carrots
PROD001092,Dairy Products,Milk
PROD001093,Household Items,Utensils
PROD001094,Dairy Products,Butter
PROD001095,Sessional Fruits & Vegetables,Tomatoes
PROD001096,Fast Food,Burgers
PROD001097,Furniture,Tables
PROD001098,Furniture,Tables
PROD001099,Dairy Products,Butter
PROD001100,Household Items,Detergents
PROD001101,Furniture,Beds
PROD001102,Household Items,Mops
PROD001103,Sessional Fruits & Vegetables,Tomatoes
PROD001104,Dairy Products,Yogurt
PROD001105,Sessional Fruits & Vegetables,Tomatoes
PROD001106,Household Items,Utensils
PROD001107,Sessional Fruits & Vegetables,Carrots
PROD001108,Household Items,Buckets
PROD001109,Dairy Products,Butter
PROD001110,Dairy Products,Cheese
PROD001111,Furniture,Tables
PROD001112,Household Items,Utensils
PROD001113,Electric Appliances,Refrigerators
PROD001114,Household Items,Mops
PROD001115,Dairy Products,Yogurt
PROD001116,Dairy Products,Milk
PROD001117,Electric Appliances,Microwaves
PROD001118,Dairy Products,Cheese
PROD001119,Furniture,Beds
PROD001120,Furniture,Tables
PROD001121,Sessional Fruits & Vegetables,Mangoes
PROD001122,Sessional Fruits & Vegetables,Apples
PROD001123,Sessional Fruits & Vegetables,Apples
PROD001124,Dairy Products,Butter
PROD001125,Furniture,Sofas
PROD001126,Dairy Products,Yogurt
PROD001127,Fast Food,Sandwiches
PROD001128,Household Items,Detergents
PROD001129,Sessional Fruits & Vegetables,Tomatoes
PROD001130,Household Items,Buckets
PROD001131,Dairy Products,Milk
PROD001132,Household Items,Mops
PROD001133,Sessional Fruits & Vegetables,Apples
PROD001134,Sessional Fruits & Vegetables,Carrots
PROD001135,Sessional Fruits & Vegetables,Carrots
PROD001136,Fast Food,Fries
PROD001137,Sessional Fruits & Vegetables,Apples
PROD001138,Fast Food,Fries
PROD001139,Household Items,Utensils
PROD001140,Fast Food,Pizzas
PROD001141,Dairy Products,Cheese
PROD001142,Furniture,Sofas
PROD001143,Fast Food,Pizzas
PROD001144,Fast Food,Pizzas
PROD001145,Household Items,Mops
PROD001146,Sessional Fruits & Vegetables,Carrots
PROD001147,Furniture,Beds
PROD001148,Furniture,Sofas
PROD001149,Dairy Products,Yogurt
PROD001150,Electric Appliances,Refrigerators
PROD001151,Sessional Fruits & Vegetables,Tomatoes
PROD001152,Household Items,Utensils
PROD001153,Electric Appliances,Refrigerators
PROD001154,Dairy Products,Yogurt
PROD001155,Sessional Fruits & Vegetables,Carrots
PROD001156,Dairy Products,Milk
PROD001157,Household Items,Mops
PROD001158,Electric Appliances,Refrigerators
PROD001159,Fast Food,Sandwiches
PROD001160,Furniture,Sofas
PROD001161,Furniture,Beds
PROD001162,Sessional Fruits & Vegetables,Tomatoes
PROD001163,Furniture,Chairs
PROD001164,Fast Food,Burgers
PROD001165,Electric Appliances,Washing Machines
PROD001166,Fast Food,Fries
PROD001167,Household Items,Utensils
PROD001168,Furniture,Chairs
PROD001169,Furniture,Tables
PROD001170,Sessional Fruits & Vegetables,Carrots
PROD001171,Household Items,Detergents
PROD001172,Furniture,Tables
PROD001173,Dairy Products,Butter
PROD001174,Dairy Products,Butter
PROD001175,Fast Food,Burgers
PROD001176,Electric Appliances,Washing Machines
PROD001177,Fast Food,Fries
PROD001178,Sessional Fruits & Vegetables,Tomatoes
PROD001179,Furniture,Tables
PROD001180,Furniture,Sofas
PROD001181,Household Items,Detergents
PROD001182,Fast Food,Burgers
PROD001183,Furniture,Tables
PROD001184,Dairy Products,Cheese
PROD001185,Household Items,Buckets
PROD001186,Electric Appliances,Microwaves
PROD001187,Electric Appliances,Fans
PROD001188,Electric Appliances,Washing Machines
PROD001189,Fast Food,Burgers
PROD001190,Fast Food,Burgers
PROD001191,Fast Food,Fries
PROD001192,Fast Food,Pizzas
PROD001193,Sessional Fruits & Vegetables,Mangoes
PROD001194,Electric Appliances,Refrigerators
PROD001195,Fast Food,Pizzas
PROD001196,Furniture,Chairs
PROD001197,Dairy Products,Butter
PROD001198,Household Items,Utensils
PROD001199,Electric Appliances,Refrigerators
PROD001200,Fast Food,Sandwiches
PROD001201,Sessional Fruits & Vegetables,Carrots
PROD001202,Fast Food,Burgers
PROD001203,Sessional Fruits & Vegetables,Mangoes
PROD001204,Dairy Products,Milk
PROD001205,Furniture,Sofas
PROD001206,Household Items,Buckets
PROD001207,Electric Appliances,Microwaves
PROD001208,Sessional Fruits & Vegetables,Tomatoes
PROD001209,Electric Appliances,Washing Machines
PROD001210,Fast Food,Sandwiches
PROD001211,Sessional Fruits & Vegetables,Tomatoes
PROD001212,Dairy Products,Butter
PROD001213,Dairy Products,Cheese
PROD001214,Fast Food,Fries
PROD001215,Household Items,Buckets
PROD001216,Dairy Products,Milk
PROD001217,Sessional Fruits & Vegetables,Mangoes
PROD001218,Household Items,Utensils
PROD001219,Electric Appliances,Fans
PROD001220,Dairy Products,Butter
PROD001221,Sessional Fruits & Vegetables,Mangoes
PROD001222,Electric Appliances,Fans
PROD001223,Dairy Products,Yogurt
PROD001224,Furniture,Beds
PROD001225,Electric Appliances,Fans
PROD001226,Fast Food,Sandwiches
PROD001227,Household Items,Buckets
PROD001228,Furniture,Beds
PROD001229,Furniture,Beds
PROD001230,Fast Food,Pizzas
PROD001231,Fast Food,Pizzas
PROD001232,Fast Food,Fries
PROD001233,Dairy Products,Cheese
PROD001234,Household Items,Mops
PROD001235,Furniture,Chairs
PROD001236,Furniture,Tables
PROD001237,Electric Appliances,Washing Machines
PROD001238,Sessional Fruits & Vegetables,Mangoes
PROD001239,Electric Appliances,Washing Machines
PROD001240,Fast Food,Fries
PROD001241,Sessional Fruits & Vegetables,Carrots
PROD001242,Household Items,Mops
PROD001243,Sessional Fruits & Vegetables,Mangoes
PROD001244,Electric Appliances,Microwaves
